20:12:17.758810 IP 112.26.0.8.33728 > 112.26.0.1.45881: Flags [S], seq 503274601, win 65535, options [mss 1460,sackOK,TS val 4294819233 ecr 0,nop,wscale 6,mptcp capable csum {0xe03f2f5bd5989db8}], length 0
20:12:17.776672 IP 112.26.0.8.33728 > 112.26.0.1.45881: Flags [S], seq 503274601, win 65535, options [mss 1460,sackOK,TS val 4294819233 ecr 0,nop,wscale 6,mptcp capable csum {0xe03f2f5bd5989db8}], length 0
20:12:17.842757 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [S.], seq 2940828125, ack 503274602, win 65535, options [mss 1460,sackOK,TS val 76724 ecr 4294819233,nop,wscale 6,mptcp capable csum {0x87139cfff9e67aae}], length 0
20:12:18.645894 IP 112.26.0.8.33728 > 112.26.0.1.45881: Flags [S], seq 503274601, win 65535, options [mss 1460,sackOK,TS val 4294820288 ecr 0,nop,wscale 6,mptcp capable csum {0xe03f2f5bd5989db8}], length 0
20:12:18.646748 IP 112.26.0.8.33728 > 112.26.0.1.45881: Flags [S], seq 503274601, win 65535, options [mss 1460,sackOK,TS val 4294820288 ecr 0,nop,wscale 6,mptcp capable csum {0xe03f2f5bd5989db8}], length 0
20:12:18.654230 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [S.], seq 2940828125, ack 503274602, win 65535, options [mss 1460,sackOK,TS val 77594 ecr 4294819233,nop,wscale 6,mptcp capable csum {0x87139cfff9e67aae}], length 0
20:12:18.853617 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], ack 1, win 1339, options [nop,nop,TS val 77799 ecr 4294820485,mptcp add-addr id 3 112.26.1.1,mptcp dss ack 3262968525], length 0
20:12:22.061178 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 32657:34085, ack 1, win 1339, options [nop,nop,TS val 80426 ecr 4294822572,mptcp dss ack 3262968525 seq 1976390701 subseq 32657 len 1428 csum 0x220e], length 1428
20:12:22.064307 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 32657:34085, ack 1, win 1339, options [nop,nop,TS val 80426 ecr 4294822572,mptcp dss ack 3262968525 seq 1976390701 subseq 32657 len 1428 csum 0x220e], length 1428
20:12:22.075925 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 49793:51221, ack 1, win 1339, options [nop,nop,TS val 80830 ecr 4294823100,mptcp dss ack 3262968525 seq 1976407837 subseq 49793 len 1428 csum 0xdf3], length 1428
20:12:22.086031 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 51221:52649, ack 1, win 1339, options [nop,nop,TS val 80830 ecr 4294823100,mptcp dss ack 3262968525 seq 1976409265 subseq 51221 len 1428 csum 0xdc77], length 1428
20:12:22.151023 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 35513:36941, ack 1, win 1339, options [nop,nop,TS val 80536 ecr 4294822758,mptcp dss ack 3262968525 seq 1976393557 subseq 35513 len 1428 csum 0x2fa4], length 1428
20:12:22.163892 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 35513:36941, ack 1, win 1339, options [nop,nop,TS val 80536 ecr 4294822758,mptcp dss ack 3262968525 seq 1976393557 subseq 35513 len 1428 csum 0x2fa4], length 1428
20:12:22.173724 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 52649:54077, ack 1, win 1339, options [nop,nop,TS val 80830 ecr 4294823100,mptcp dss ack 3262968525 seq 1976410693 subseq 52649 len 1428 csum 0x18ec], length 1428
20:12:22.181952 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 36941:38369, ack 1, win 1339, options [nop,nop,TS val 80641 ecr 4294822801,mptcp dss ack 3262968525 seq 1976394985 subseq 36941 len 1428 csum 0x8817], length 1428
20:12:22.252592 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 54077:55505, ack 1, win 1339, options [nop,nop,TS val 80830 ecr 4294823100,mptcp dss ack 3262968525 seq 1976412121 subseq 54077 len 1428 csum 0x15f8], length 1428
20:12:22.258658 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 38369:39797, ack 1, win 1339, options [nop,nop,TS val 80712 ecr 4294822996,mptcp dss ack 3262968525 seq 1976396413 subseq 38369 len 1428 csum 0xe1d], length 1428
20:12:22.260425 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 36941:38369, ack 1, win 1339, options [nop,nop,TS val 80641 ecr 4294822801,mptcp dss ack 3262968525 seq 1976394985 subseq 36941 len 1428 csum 0x8817], length 1428
20:12:22.276547 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 55505:56933, ack 1, win 1339, options [nop,nop,TS val 80831 ecr 4294823100,mptcp dss ack 3262968525 seq 1976413549 subseq 55505 len 1428 csum 0x4df2], length 1428
20:12:22.277788 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 38369:39797, ack 1, win 1339, options [nop,nop,TS val 80712 ecr 4294822996,mptcp dss ack 3262968525 seq 1976396413 subseq 38369 len 1428 csum 0xe1d], length 1428
20:12:22.286718 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 56933:58361, ack 1, win 1339, options [nop,nop,TS val 80831 ecr 4294823100,mptcp dss ack 3262968525 seq 1976414977 subseq 56933 len 1428 csum 0x637c], length 1428
20:12:22.288639 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 44081:45509, ack 1, win 1339, options [nop,nop,TS val 80830 ecr 4294823070,mptcp dss ack 3262968525 seq 1976402125 subseq 44081 len 1428 csum 0xe3fc], length 1428
20:12:22.297039 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 44081:45509, ack 1, win 1339, options [nop,nop,TS val 80830 ecr 4294823070,mptcp dss ack 3262968525 seq 1976402125 subseq 44081 len 1428 csum 0xe3fc], length 1428
20:12:22.364481 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 58361:59789, ack 1, win 1339, options [nop,nop,TS val 81038 ecr 4294823381,mptcp dss ack 3262968525 seq 1976416405 subseq 58361 len 1428 csum 0xd189], length 1428
20:12:22.387498 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 59789:61217, ack 1, win 1339, options [nop,nop,TS val 81038 ecr 4294823381,mptcp dss ack 3262968525 seq 1976417833 subseq 59789 len 1428 csum 0x5e6f], length 1428
20:12:22.452552 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 46937:48365, ack 1, win 1339, options [nop,nop,TS val 80830 ecr 4294823100,mptcp dss ack 3262968525 seq 1976404981 subseq 46937 len 1428 csum 0xc03b], length 1428
20:12:22.456660 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 46937:48365, ack 1, win 1339, options [nop,nop,TS val 80830 ecr 4294823100,mptcp dss ack 3262968525 seq 1976404981 subseq 46937 len 1428 csum 0xc03b], length 1428
20:12:22.468710 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 61217:62645, ack 1, win 1339, options [nop,nop,TS val 81117 ecr 4294823462,mptcp dss ack 3262968525 seq 1976419261 subseq 61217 len 1428 csum 0xeca7], length 1428
20:12:22.495143 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 49793:51221, ack 1, win 1339, options [nop,nop,TS val 80830 ecr 4294823100,mptcp dss ack 3262968525 seq 1976407837 subseq 49793 len 1428 csum 0xdf3], length 1428
20:12:22.498212 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 49793:51221, ack 1, win 1339, options [nop,nop,TS val 80830 ecr 4294823100,mptcp dss ack 3262968525 seq 1976407837 subseq 49793 len 1428 csum 0xdf3], length 1428
20:12:22.555187 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 62645:64073, ack 1, win 1339, options [nop,nop,TS val 81141 ecr 4294823497,mptcp dss ack 3262968525 seq 1976420689 subseq 62645 len 1428 csum 0x3e2e], length 1428
20:12:22.575004 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 51221:52649, ack 1, win 1339, options [nop,nop,TS val 80830 ecr 4294823100,mptcp dss ack 3262968525 seq 1976409265 subseq 51221 len 1428 csum 0xdc77], length 1428
20:12:22.586500 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 51221:52649, ack 1, win 1339, options [nop,nop,TS val 80830 ecr 4294823100,mptcp dss ack 3262968525 seq 1976409265 subseq 51221 len 1428 csum 0xdc77], length 1428
20:12:22.599399 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 52649:54077, ack 1, win 1339, options [nop,nop,TS val 80830 ecr 4294823100,mptcp dss ack 3262968525 seq 1976410693 subseq 52649 len 1428 csum 0x18ec], length 1428
20:12:22.668471 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 52649:54077, ack 1, win 1339, options [nop,nop,TS val 80830 ecr 4294823100,mptcp dss ack 3262968525 seq 1976410693 subseq 52649 len 1428 csum 0x18ec], length 1428
20:12:22.683960 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 54077:55505, ack 1, win 1339, options [nop,nop,TS val 80830 ecr 4294823100,mptcp dss ack 3262968525 seq 1976412121 subseq 54077 len 1428 csum 0x15f8], length 1428
20:12:22.697715 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 54077:55505, ack 1, win 1339, options [nop,nop,TS val 80830 ecr 4294823100,mptcp dss ack 3262968525 seq 1976412121 subseq 54077 len 1428 csum 0x15f8], length 1428
20:12:22.763532 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 64073:65501, ack 1, win 1339, options [nop,nop,TS val 81708 ecr 4294824004,mptcp dss ack 3262968525 seq 1976422117 subseq 64073 len 1428 csum 0x18ae], length 1428
20:12:22.770760 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 55505:56933, ack 1, win 1339, options [nop,nop,TS val 80831 ecr 4294823100,mptcp dss ack 3262968525 seq 1976413549 subseq 55505 len 1428 csum 0x4df2], length 1428
20:12:22.791127 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 65501:66929, ack 1, win 1339, options [nop,nop,TS val 81708 ecr 4294824004,mptcp dss ack 3262968525 seq 1976423545 subseq 65501 len 1428 csum 0xf9c2], length 1428
20:12:22.809870 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 58361:59789, ack 1, win 1339, options [nop,nop,TS val 81038 ecr 4294823381,mptcp dss ack 3262968525 seq 1976416405 subseq 58361 len 1428 csum 0xd189], length 1428
20:12:22.860469 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 55505:56933, ack 1, win 1339, options [nop,nop,TS val 80831 ecr 4294823100,mptcp dss ack 3262968525 seq 1976413549 subseq 55505 len 1428 csum 0x4df2], length 1428
20:12:22.873599 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 66929:68357, ack 1, win 1339, options [nop,nop,TS val 81812 ecr 4294824161,mptcp dss ack 3262968525 seq 1976424973 subseq 66929 len 1428 csum 0x811f], length 1428
20:12:22.885163 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 58361:59789, ack 1, win 1339, options [nop,nop,TS val 81038 ecr 4294823381,mptcp dss ack 3262968525 seq 1976416405 subseq 58361 len 1428 csum 0xd189], length 1428
20:12:22.894155 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 68357:69785, ack 1, win 1339, options [nop,nop,TS val 81839 ecr 4294824203,mptcp dss ack 3262968525 seq 1976426401 subseq 68357 len 1428 csum 0xc617], length 1428
20:12:22.895826 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 59789:61217, ack 1, win 1339, options [nop,nop,TS val 81038 ecr 4294823381,mptcp dss ack 3262968525 seq 1976417833 subseq 59789 len 1428 csum 0x5e6f], length 1428
20:12:22.961432 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 69785:71213, ack 1, win 1339, options [nop,nop,TS val 81839 ecr 4294824203,mptcp dss ack 3262968525 seq 1976427829 subseq 69785 len 1428 csum 0x8fc6], length 1428
20:12:22.963734 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 59789:61217, ack 1, win 1339, options [nop,nop,TS val 81038 ecr 4294823381,mptcp dss ack 3262968525 seq 1976417833 subseq 59789 len 1428 csum 0x5e6f], length 1428
20:12:22.987114 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 62645:64073, ack 1, win 1339, options [nop,nop,TS val 81141 ecr 4294823497,mptcp dss ack 3262968525 seq 1976420689 subseq 62645 len 1428 csum 0x3e2e], length 1428
20:12:22.993417 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 62645:64073, ack 1, win 1339, options [nop,nop,TS val 81141 ecr 4294823497,mptcp dss ack 3262968525 seq 1976420689 subseq 62645 len 1428 csum 0x3e2e], length 1428
20:12:23.000350 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 71213:72641, ack 1, win 1339, options [nop,nop,TS val 81929 ecr 4294824293,mptcp dss ack 3262968525 seq 1976429257 subseq 71213 len 1428 csum 0xca73], length 1428
20:12:23.076234 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 72641:74069, ack 1, win 1339, options [nop,nop,TS val 82019 ecr 4294824377,mptcp dss ack 3262968525 seq 1976430685 subseq 72641 len 1428 csum 0xfb20], length 1428
20:12:23.079502 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 64073:65501, ack 1, win 1339, options [nop,nop,TS val 81708 ecr 4294824004,mptcp dss ack 3262968525 seq 1976422117 subseq 64073 len 1428 csum 0x18ae], length 1428
20:12:23.086427 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 64073:65501, ack 1, win 1339, options [nop,nop,TS val 81708 ecr 4294824004,mptcp dss ack 3262968525 seq 1976422117 subseq 64073 len 1428 csum 0x18ae], length 1428
20:12:23.173353 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 74069:75497, ack 1, win 1339, options [nop,nop,TS val 82114 ecr 4294824404,mptcp dss ack 3262968525 seq 1976432113 subseq 74069 len 1428 csum 0x9a81], length 1428
20:12:23.186427 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 65501:66929, ack 1, win 1339, options [nop,nop,TS val 81708 ecr 4294824004,mptcp dss ack 3262968525 seq 1976423545 subseq 65501 len 1428 csum 0xf9c2], length 1428
20:12:23.190900 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 65501:66929, ack 1, win 1339, options [nop,nop,TS val 81708 ecr 4294824004,mptcp dss ack 3262968525 seq 1976423545 subseq 65501 len 1428 csum 0xf9c2], length 1428
20:12:23.206762 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 45509:46937, ack 1, win 1339, options [nop,nop,TS val 82114 ecr 4294824570,mptcp dss ack 3262968525 seq 1976403553 subseq 45509 len 1428 csum 0x71a2], length 1428
20:12:23.263866 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 66929:68357, ack 1, win 1339, options [nop,nop,TS val 81812 ecr 4294824161,mptcp dss ack 3262968525 seq 1976424973 subseq 66929 len 1428 csum 0x811f], length 1428
20:12:23.267329 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 66929:68357, ack 1, win 1339, options [nop,nop,TS val 81812 ecr 4294824161,mptcp dss ack 3262968525 seq 1976424973 subseq 66929 len 1428 csum 0x811f], length 1428
20:12:23.275441 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 48365:49793, ack 1, win 1339, options [nop,nop,TS val 82131 ecr 4294824595,mptcp dss ack 3262968525 seq 1976406409 subseq 48365 len 1428 csum 0x5242], length 1428
20:12:23.293156 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 68357:69785, ack 1, win 1339, options [nop,nop,TS val 81839 ecr 4294824203,mptcp dss ack 3262968525 seq 1976426401 subseq 68357 len 1428 csum 0xc617], length 1428
20:12:23.296093 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 68357:69785, ack 1, win 1339, options [nop,nop,TS val 81839 ecr 4294824203,mptcp dss ack 3262968525 seq 1976426401 subseq 68357 len 1428 csum 0xc617], length 1428
20:12:23.302558 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 56933:58361, ack 1, win 1339, options [nop,nop,TS val 82159 ecr 4294824670,mptcp dss ack 3262968525 seq 1976414977 subseq 56933 len 1428 csum 0x637c], length 1428
20:12:23.386548 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 69785:71213, ack 1, win 1339, options [nop,nop,TS val 81839 ecr 4294824203,mptcp dss ack 3262968525 seq 1976427829 subseq 69785 len 1428 csum 0x8fc6], length 1428
20:12:23.391485 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 69785:71213, ack 1, win 1339, options [nop,nop,TS val 81839 ecr 4294824203,mptcp dss ack 3262968525 seq 1976427829 subseq 69785 len 1428 csum 0x8fc6], length 1428
20:12:23.398740 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 61217:62645, ack 1, win 1339, options [nop,nop,TS val 82326 ecr 4294824788,mptcp dss ack 3262968525 seq 1976419261 subseq 61217 len 1428 csum 0xeca7], length 1428
20:12:23.468829 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 71213:72641, ack 1, win 1339, options [nop,nop,TS val 81929 ecr 4294824293,mptcp dss ack 3262968525 seq 1976429257 subseq 71213 len 1428 csum 0xca73], length 1428
20:12:23.470760 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 71213:72641, ack 1, win 1339, options [nop,nop,TS val 81929 ecr 4294824293,mptcp dss ack 3262968525 seq 1976429257 subseq 71213 len 1428 csum 0xca73], length 1428
20:12:23.493500 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 72641:74069, ack 1, win 1339, options [nop,nop,TS val 82019 ecr 4294824377,mptcp dss ack 3262968525 seq 1976430685 subseq 72641 len 1428 csum 0xfb20], length 1428
20:12:23.566357 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 72641:74069, ack 1, win 1339, options [nop,nop,TS val 82019 ecr 4294824377,mptcp dss ack 3262968525 seq 1976430685 subseq 72641 len 1428 csum 0xfb20], length 1428
20:12:23.594304 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 75497:76925, ack 1, win 1339, options [nop,nop,TS val 82540 ecr 4294824895,mptcp dss ack 3262968525 seq 1976433541 subseq 75497 len 1428 csum 0x569], length 1428
20:12:23.675002 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 45509:46937, ack 1, win 1339, options [nop,nop,TS val 82114 ecr 4294824570,mptcp dss ack 3262968525 seq 1976403553 subseq 45509 len 1428 csum 0x71a2], length 1428
20:12:23.681732 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 76925:78353, ack 1, win 1339, options [nop,nop,TS val 82627 ecr 4294824973,mptcp dss ack 3262968525 seq 1976434969 subseq 76925 len 1428 csum 0x9af3], length 1428
20:12:23.690224 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 45509:46937, ack 1, win 1339, options [nop,nop,TS val 82114 ecr 4294824570,mptcp dss ack 3262968525 seq 1976403553 subseq 45509 len 1428 csum 0x71a2], length 1428
20:12:23.759228 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 78353:79781, ack 1, win 1339, options [nop,nop,TS val 82651 ecr 4294825003,mptcp dss ack 3262968525 seq 1976436397 subseq 78353 len 1428 csum 0xd64f], length 1428
20:12:23.760967 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 48365:49793, ack 1, win 1339, options [nop,nop,TS val 82131 ecr 4294824595,mptcp dss ack 3262968525 seq 1976406409 subseq 48365 len 1428 csum 0x5242], length 1428
20:12:23.771508 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 48365:49793, ack 1, win 1339, options [nop,nop,TS val 82131 ecr 4294824595,mptcp dss ack 3262968525 seq 1976406409 subseq 48365 len 1428 csum 0x5242], length 1428
20:12:23.789430 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 79781:81209, ack 1, win 1339, options [nop,nop,TS val 82735 ecr 4294825095,mptcp dss ack 3262968525 seq 1976437825 subseq 79781 len 1428 csum 0x1623], length 1428
20:12:23.801903 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 56933:58361, ack 1, win 1339, options [nop,nop,TS val 82159 ecr 4294824670,mptcp dss ack 3262968525 seq 1976414977 subseq 56933 len 1428 csum 0x637c], length 1428
20:12:23.804983 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 56933:58361, ack 1, win 1339, options [nop,nop,TS val 82159 ecr 4294824670,mptcp dss ack 3262968525 seq 1976414977 subseq 56933 len 1428 csum 0x637c], length 1428
20:12:23.871208 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 81209:82637, ack 1, win 1339, options [nop,nop,TS val 82817 ecr 4294825177,mptcp dss ack 3262968525 seq 1976439253 subseq 81209 len 1428 csum 0xe7ba], length 1428
20:12:23.884511 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 61217:62645, ack 1, win 1339, options [nop,nop,TS val 82326 ecr 4294824788,mptcp dss ack 3262968525 seq 1976419261 subseq 61217 len 1428 csum 0xeca7], length 1428
20:12:23.886727 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 61217:62645, ack 1, win 1339, options [nop,nop,TS val 82326 ecr 4294824788,mptcp dss ack 3262968525 seq 1976419261 subseq 61217 len 1428 csum 0xeca7], length 1428
20:12:23.902140 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 82637:84065, ack 1, win 1339, options [nop,nop,TS val 82838 ecr 4294825273,mptcp dss ack 3262968525 seq 1976440681 subseq 82637 len 1428 csum 0x64ea], length 1428
20:12:23.967572 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 84065:85493, ack 1, win 1339, options [nop,nop,TS val 82838 ecr 4294825393,mptcp dss ack 3262968525 seq 1976442109 subseq 84065 len 1428 csum 0xaa8e], length 1428
20:12:23.977609 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 75497:76925, ack 1, win 1339, options [nop,nop,TS val 82540 ecr 4294824895,mptcp dss ack 3262968525 seq 1976433541 subseq 75497 len 1428 csum 0x569], length 1428
20:12:23.979514 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 75497:76925, ack 1, win 1339, options [nop,nop,TS val 82540 ecr 4294824895,mptcp dss ack 3262968525 seq 1976433541 subseq 75497 len 1428 csum 0x569], length 1428
20:12:23.993701 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 85493:86921, ack 1, win 1339, options [nop,nop,TS val 82922 ecr 4294825478,mptcp dss ack 3262968525 seq 1976443537 subseq 85493 len 1428 csum 0x638a], length 1428
20:12:24.072748 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 76925:78353, ack 1, win 1339, options [nop,nop,TS val 82627 ecr 4294824973,mptcp dss ack 3262968525 seq 1976434969 subseq 76925 len 1428 csum 0x9af3], length 1428
20:12:24.074675 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 76925:78353, ack 1, win 1339, options [nop,nop,TS val 82627 ecr 4294824973,mptcp dss ack 3262968525 seq 1976434969 subseq 76925 len 1428 csum 0x9af3], length 1428
20:12:24.091913 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 86921:88349, ack 1, win 1339, options [nop,nop,TS val 83024 ecr 4294825510,mptcp dss ack 3262968525 seq 1976444965 subseq 86921 len 1428 csum 0xada2], length 1428
20:12:24.106717 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 78353:79781, ack 1, win 1339, options [nop,nop,TS val 82651 ecr 4294825003,mptcp dss ack 3262968525 seq 1976436397 subseq 78353 len 1428 csum 0xd64f], length 1428
20:12:24.111551 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 78353:79781, ack 1, win 1339, options [nop,nop,TS val 82651 ecr 4294825003,mptcp dss ack 3262968525 seq 1976436397 subseq 78353 len 1428 csum 0xd64f], length 1428
20:12:24.179806 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 79781:81209, ack 1, win 1339, options [nop,nop,TS val 82735 ecr 4294825095,mptcp dss ack 3262968525 seq 1976437825 subseq 79781 len 1428 csum 0x1623], length 1428
20:12:24.185452 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 79781:81209, ack 1, win 1339, options [nop,nop,TS val 82735 ecr 4294825095,mptcp dss ack 3262968525 seq 1976437825 subseq 79781 len 1428 csum 0x1623], length 1428
20:12:24.202171 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 74069:75497, ack 1, win 1339, options [nop,nop,TS val 83148 ecr 4294825593,mptcp dss ack 3262968525 seq 1976432113 subseq 74069 len 1428 csum 0x9a81], length 1428
20:12:24.274475 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 81209:82637, ack 1, win 1339, options [nop,nop,TS val 82817 ecr 4294825177,mptcp dss ack 3262968525 seq 1976439253 subseq 81209 len 1428 csum 0xe7ba], length 1428
20:12:24.286942 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 88349:89777, ack 1, win 1339, options [nop,nop,TS val 83148 ecr 4294825593,mptcp dss ack 3262968525 seq 1976446393 subseq 88349 len 1428 csum 0xb28c], length 1428
20:12:24.290022 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 81209:82637, ack 1, win 1339, options [nop,nop,TS val 82817 ecr 4294825177,mptcp dss ack 3262968525 seq 1976439253 subseq 81209 len 1428 csum 0xe7ba], length 1428
20:12:24.367013 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 82637:84065, ack 1, win 1339, options [nop,nop,TS val 82838 ecr 4294825273,mptcp dss ack 3262968525 seq 1976440681 subseq 82637 len 1428 csum 0x64ea], length 1428
20:12:24.371193 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 82637:84065, ack 1, win 1339, options [nop,nop,TS val 82838 ecr 4294825273,mptcp dss ack 3262968525 seq 1976440681 subseq 82637 len 1428 csum 0x64ea], length 1428
20:12:24.383228 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 84065:85493, ack 1, win 1339, options [nop,nop,TS val 82838 ecr 4294825393,mptcp dss ack 3262968525 seq 1976442109 subseq 84065 len 1428 csum 0xaa8e], length 1428
20:12:24.394947 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 84065:85493, ack 1, win 1339, options [nop,nop,TS val 82838 ecr 4294825393,mptcp dss ack 3262968525 seq 1976442109 subseq 84065 len 1428 csum 0xaa8e], length 1428
20:12:24.410246 IP 112.26.0.1.45881 > 112.26.0.8.33728: Flags [.], seq 89777:91205, ack 1, win 1339, options [nop,nop,TS val 83356 ecr 4294825686,mptcp dss ack 3262968525 seq 1976447821 subseq 89777 len 1428 csum 0x7dc7], length 1428
